0.02856	5360
0.15024	5896
0.33904	6432
0.52784	6968
0.71664	7504
0.90544	8040
1.09424	8576
1.56752	8040
2.22832	7772
2.32272	7504
2.41712	7236
2.51152	6968
2.60592	6700
2.70032	6432
2.79472	6164
2.88912	5896
2.98224	3752
2.98224	3828
3.17104	3903
3.54992	3216
3.83312	2948
3.92752	2680
4.02192	2412
4.11504	1340
4.11504	1554
4.30384	1738
4.49264	1903
4.68144	2053
4.87024	2192
5.05904	2323
5.24784	2446
5.43664	2563
5.62544	2675
5.81424	2782
6.00304	2885
6.19184	2984
6.38064	3080
6.56944	3173
6.75824	3263
6.94704	3351
7.13584	3436
7.32464	3519
7.51344	3600
7.70224	3679
7.89104	3757
8.36432	3216
8.64752	2948
8.74192	2680
8.89104	536
8.92944	1072
9.92944	536
Total Bytes Received: 48240
